Map,Safe prob,Delay prob,Number of agents,Number of goals,Instance,Algorithm,Runtime,Calls to EGTSP\TSP
empty-32-32,0.8,0.1,5,20,6,RCbssBase,,
empty-32-32,0.8,0.1,5,20,7,RCbssEff,1.31479,1
empty-32-32,0.8,0.1,5,20,7,RCbssBase,,
empty-32-32,0.8,0.1,5,20,8,RCbssEff,1.20748,1
empty-32-32,0.8,0.1,5,20,8,RCbssBase,,
empty-32-32,0.8,0.1,5,20,9,RCbssEff,1.30063,1
empty-32-32,0.8,0.1,5,20,9,RCbssBase,,
empty-32-32,0.8,0.1,5,20,10,RCbssEff,1.17806,1
empty-32-32,0.8,0.1,5,20,10,RCbssBase,,
empty-32-32,0.8,0.1,5,20,11,RCbssEff,1.20015,1
empty-32-32,0.8,0.1,5,20,11,RCbssBase,,
empty-32-32,0.8,0.1,5,20,12,RCbssEff,1.16594,1
empty-32-32,0.8,0.1,5,20,12,RCbssBase,,
empty-32-32,0.8,0.1,5,20,13,RCbssEff,1.26042,1
empty-32-32,0.8,0.1,5,20,13,RCbssBase,,
empty-32-32,0.8,0.1,5,20,14,RCbssEff,1.05621,1
empty-32-32,0.8,0.1,5,20,14,RCbssBase,,
empty-32-32,0.8,0.1,5,20,15,RCbssEff,1.12468,1
empty-32-32,0.8,0.1,5,20,15,RCbssBase,,
empty-32-32,0.8,0.1,5,20,16,RCbssEff,1.19181,1
empty-32-32,0.8,0.1,5,20,16,RCbssBase,,
empty-32-32,0.8,0.1,5,20,17,RCbssEff,1.23098,1
empty-32-32,0.8,0.1,5,20,17,RCbssBase,,
empty-32-32,0.8,0.1,5,20,18,RCbssEff,1.17491,1
empty-32-32,0.8,0.1,5,20,18,RCbssBase,,
empty-32-32,0.8,0.1,5,20,19,RCbssEff,1.24867,1
empty-32-32,0.8,0.1,5,20,19,RCbssBase,,
empty-32-32,0.8,0.1,5,20,20,RCbssEff,1.301,1
empty-32-32,0.8,0.1,5,20,20,RCbssBase,,
empty-32-32,0.8,0.1,5,30,1,RCbssEff,2.29907,1
empty-32-32,0.8,0.1,5,30,1,RCbssBase,,
empty-32-32,0.8,0.1,5,30,2,RCbssEff,2.15614,1
empty-32-32,0.8,0.1,5,30,2,RCbssBase,,
empty-32-32,0.8,0.1,5,30,3,RCbssEff,2.48417,1
empty-32-32,0.8,0.1,5,30,3,RCbssBase,,
empty-32-32,0.8,0.1,5,30,4,RCbssEff,2.13744,1
empty-32-32,0.8,0.1,5,30,4,RCbssBase,,
empty-32-32,0.8,0.1,5,30,5,RCbssEff,2.15406,1
empty-32-32,0.8,0.1,5,30,5,RCbssBase,,
empty-32-32,0.8,0.1,5,30,6,RCbssEff,2.17001,1
empty-32-32,0.8,0.1,5,30,6,RCbssBase,,
empty-32-32,0.8,0.1,5,30,7,RCbssEff,2.60033,1
empty-32-32,0.8,0.1,5,30,7,RCbssBase,,
empty-32-32,0.8,0.1,5,30,8,RCbssEff,2.29806,1
empty-32-32,0.8,0.1,5,30,8,RCbssBase,,
empty-32-32,0.8,0.1,5,30,9,RCbssEff,2.15019,1
empty-32-32,0.8,0.1,5,30,9,RCbssBase,,
empty-32-32,0.8,0.1,5,30,10,RCbssEff,2.14869,1
empty-32-32,0.8,0.1,5,30,10,RCbssBase,,
empty-32-32,0.8,0.1,5,30,11,RCbssEff,2.09329,1
empty-32-32,0.8,0.1,5,30,11,RCbssBase,,
empty-32-32,0.8,0.1,5,30,12,RCbssEff,2.14861,1
empty-32-32,0.8,0.1,5,30,12,RCbssBase,,
empty-32-32,0.8,0.1,5,30,13,RCbssEff,2.25316,1
empty-32-32,0.8,0.1,5,30,13,RCbssBase,,
empty-32-32,0.8,0.1,5,30,14,RCbssEff,2.28777,1
empty-32-32,0.8,0.1,5,30,14,RCbssBase,,
empty-32-32,0.8,0.1,5,30,15,RCbssEff,2.47112,1
empty-32-32,0.8,0.1,5,30,15,RCbssBase,,
empty-32-32,0.8,0.1,5,30,16,RCbssEff,2.18379,1
empty-32-32,0.8,0.1,5,30,16,RCbssBase,,
empty-32-32,0.8,0.1,5,30,17,RCbssEff,2.40483,1
empty-32-32,0.8,0.1,5,30,17,RCbssBase,,
empty-32-32,0.8,0.1,5,30,18,RCbssEff,2.33248,1
empty-32-32,0.8,0.1,5,30,18,RCbssBase,,
empty-32-32,0.8,0.1,5,30,19,RCbssEff,2.41607,1
empty-32-32,0.8,0.1,5,30,19,RCbssBase,,
empty-32-32,0.8,0.1,5,30,20,RCbssEff,2.49209,1
empty-32-32,0.8,0.1,5,30,20,RCbssBase,,
empty-32-32,0.8,0.1,5,40,1,RCbssEff,3.60195,1
empty-32-32,0.8,0.1,5,40,1,RCbssBase,,
empty-32-32,0.8,0.1,5,40,2,RCbssEff,3.79798,1
empty-32-32,0.8,0.1,5,40,2,RCbssBase,,
empty-32-32,0.8,0.1,5,40,3,RCbssEff,3.79788,1
empty-32-32,0.8,0.1,5,40,3,RCbssBase,,
empty-32-32,0.8,0.1,5,40,4,RCbssEff,3.77759,1
empty-32-32,0.8,0.1,5,40,4,RCbssBase,,
empty-32-32,0.8,0.1,5,40,5,RCbssEff,3.99818,1
empty-32-32,0.8,0.1,5,40,5,RCbssBase,,
empty-32-32,0.8,0.1,5,40,6,RCbssEff,3.5546,1
empty-32-32,0.8,0.1,5,40,6,RCbssBase,,
empty-32-32,0.8,0.1,5,40,7,RCbssEff,4.59472,1
empty-32-32,0.8,0.1,5,40,7,RCbssBase,,
empty-32-32,0.8,0.1,5,40,8,RCbssEff,3.58269,1
empty-32-32,0.8,0.1,5,40,8,RCbssBase,,
empty-32-32,0.8,0.1,5,40,9,RCbssEff,3.89219,1
empty-32-32,0.8,0.1,5,40,9,RCbssBase,,
empty-32-32,0.8,0.1,5,40,10,RCbssEff,3.60825,1
empty-32-32,0.8,0.1,5,40,10,RCbssBase,,
empty-32-32,0.8,0.1,5,40,11,RCbssEff,3.52476,1
empty-32-32,0.8,0.1,5,40,11,RCbssBase,,
empty-32-32,0.8,0.1,5,40,12,RCbssEff,3.86276,1
empty-32-32,0.8,0.1,5,40,12,RCbssBase,,
empty-32-32,0.8,0.1,5,40,13,RCbssEff,3.74001,1
empty-32-32,0.8,0.1,5,40,13,RCbssBase,,
empty-32-32,0.8,0.1,5,40,14,RCbssEff,3.85967,1
empty-32-32,0.8,0.1,5,40,14,RCbssBase,,
empty-32-32,0.8,0.1,5,40,15,RCbssEff,3.75937,1
empty-32-32,0.8,0.1,5,40,15,RCbssBase,,
empty-32-32,0.8,0.1,5,40,16,RCbssEff,3.72792,1
empty-32-32,0.8,0.1,5,40,16,RCbssBase,,
empty-32-32,0.8,0.1,5,40,17,RCbssEff,4.03751,1
empty-32-32,0.8,0.1,5,40,17,RCbssBase,,
empty-32-32,0.8,0.1,5,40,18,RCbssEff,3.90963,1
empty-32-32,0.8,0.1,5,40,18,RCbssBase,,
empty-32-32,0.8,0.1,5,40,19,RCbssEff,3.91556,1
empty-32-32,0.8,0.1,5,40,19,RCbssBase,,
empty-32-32,0.8,0.1,5,40,20,RCbssEff,3.81281,1
empty-32-32,0.8,0.1,5,40,20,RCbssBase,,
empty-32-32,0.8,0.1,5,50,1,RCbssEff,5.46021,1
empty-32-32,0.8,0.1,5,50,1,RCbssBase,,
empty-32-32,0.8,0.1,5,50,2,RCbssEff,5.96694,1
empty-32-32,0.8,0.1,5,50,2,RCbssBase,,
empty-32-32,0.8,0.1,5,50,3,RCbssEff,6.11371,1
empty-32-32,0.8,0.1,5,50,3,RCbssBase,,
empty-32-32,0.8,0.1,5,50,4,RCbssEff,5.44473,1
empty-32-32,0.8,0.1,5,50,4,RCbssBase,,
empty-32-32,0.8,0.1,5,50,5,RCbssEff,5.65694,1
empty-32-32,0.8,0.1,5,50,5,RCbssBase,,
empty-32-32,0.8,0.1,5,50,6,RCbssEff,5.66323,1
empty-32-32,0.8,0.1,5,50,6,RCbssBase,,
empty-32-32,0.8,0.1,5,50,7,RCbssEff,6.22918,1
empty-32-32,0.8,0.1,5,50,7,RCbssBase,,
empty-32-32,0.8,0.1,5,50,8,RCbssEff,5.52234,1
empty-32-32,0.8,0.1,5,50,8,RCbssBase,,
empty-32-32,0.8,0.1,5,50,9,RCbssEff,5.50704,1
empty-32-32,0.8,0.1,5,50,9,RCbssBase,,
empty-32-32,0.8,0.1,5,50,10,RCbssEff,5.27568,1
empty-32-32,0.8,0.1,5,50,10,RCbssBase,,
empty-32-32,0.8,0.1,5,50,11,RCbssEff,5.63367,1
empty-32-32,0.8,0.1,5,50,11,RCbssBase,,
empty-32-32,0.8,0.1,5,50,12,RCbssEff,5.70078,1
empty-32-32,0.8,0.1,5,50,12,RCbssBase,,
empty-32-32,0.8,0.1,5,50,13,RCbssEff,5.55616,1
empty-32-32,0.8,0.1,5,50,13,RCbssBase,,
empty-32-32,0.8,0.1,5,50,14,RCbssEff,5.79928,1
empty-32-32,0.8,0.1,5,50,14,RCbssBase,,
empty-32-32,0.8,0.1,5,50,15,RCbssEff,5.51416,1
empty-32-32,0.8,0.1,5,50,15,RCbssBase,,
empty-32-32,0.8,0.1,5,50,16,RCbssEff,6.45344,1
empty-32-32,0.8,0.1,5,50,16,RCbssBase,,
empty-32-32,0.8,0.1,5,50,17,RCbssEff,5.56445,1
empty-32-32,0.8,0.1,5,50,17,RCbssBase,,
empty-32-32,0.8,0.1,5,50,18,RCbssEff,5.94689,1
empty-32-32,0.8,0.1,5,50,18,RCbssBase,,
empty-32-32,0.8,0.1,5,50,19,RCbssEff,6.10131,1
empty-32-32,0.8,0.1,5,50,19,RCbssBase,,
empty-32-32,0.8,0.1,5,50,20,RCbssEff,5.72686,1
empty-32-32,0.8,0.1,5,50,20,RCbssBase,,
empty-32-32,0.8,0.1,8,6,1,RCbssEff,0.40017,1
empty-32-32,0.8,0.1,8,6,1,RCbssBase,5.15872,94
empty-32-32,0.8,0.1,8,6,2,RCbssEff,0.3807,1
empty-32-32,0.8,0.1,8,6,2,RCbssBase,11.6077,343
empty-32-32,0.8,0.1,8,6,3,RCbssEff,0.41923,1
empty-32-32,0.8,0.1,8,6,3,RCbssBase,16.06282,468
empty-32-32,0.8,0.1,8,6,4,RCbssEff,0.42002,1
empty-32-32,0.8,0.1,8,6,4,RCbssBase,1.39198,43
empty-32-32,0.8,0.1,8,6,5,RCbssEff,0.41226,1
empty-32-32,0.8,0.1,8,6,5,RCbssBase,2.1304,60
empty-32-32,0.8,0.1,8,6,6,RCbssEff,0.50337,1
empty-32-32,0.8,0.1,8,6,6,RCbssBase,3.00999,83
empty-32-32,0.8,0.1,8,6,7,RCbssEff,0.43124,1
empty-32-32,0.8,0.1,8,6,7,RCbssBase,5.00945,137
empty-32-32,0.8,0.1,8,6,8,RCbssEff,0.40835,1
empty-32-32,0.8,0.1,8,6,8,RCbssBase,4.54046,147
empty-32-32,0.8,0.1,8,6,9,RCbssEff,0.40777,1
empty-32-32,0.8,0.1,8,6,9,RCbssBase,3.72318,120
empty-32-32,0.8,0.1,8,6,10,RCbssEff,0.42871,1
empty-32-32,0.8,0.1,8,6,10,RCbssBase,2.94195,83
empty-32-32,0.8,0.1,8,6,11,RCbssEff,0.43054,1
empty-32-32,0.8,0.1,8,6,11,RCbssBase,4.25669,129
empty-32-32,0.8,0.1,8,6,12,RCbssEff,0.42608,1
empty-32-32,0.8,0.1,8,6,12,RCbssBase,2.56994,81
empty-32-32,0.8,0.1,8,6,13,RCbssEff,0.42654,1
empty-32-32,0.8,0.1,8,6,13,RCbssBase,3.47548,112
empty-32-32,0.8,0.1,8,6,14,RCbssEff,0.41506,1
empty-32-32,0.8,0.1,8,6,14,RCbssBase,8.20727,245
empty-32-32,0.8,0.1,8,6,15,RCbssEff,0.40463,1
empty-32-32,0.8,0.1,8,6,15,RCbssBase,5.66244,169
empty-32-32,0.8,0.1,8,6,16,RCbssEff,0.42767,1
empty-32-32,0.8,0.1,8,6,16,RCbssBase,3.75489,122
empty-32-32,0.8,0.1,8,6,17,RCbssEff,0.4222,1
empty-32-32,0.8,0.1,8,6,17,RCbssBase,4.98519,131
empty-32-32,0.8,0.1,8,6,18,RCbssEff,0.41488,1
empty-32-32,0.8,0.1,8,6,18,RCbssBase,12.21965,374
empty-32-32,0.8,0.1,8,6,19,RCbssEff,0.42142,1
empty-32-32,0.8,0.1,8,6,19,RCbssBase,5.34379,161
empty-32-32,0.8,0.1,8,6,20,RCbssEff,0.56541,1
empty-32-32,0.8,0.1,8,6,20,RCbssBase,4.52239,144
empty-32-32,0.8,0.1,8,10,1,RCbssEff,0.60342,1
empty-32-32,0.8,0.1,8,10,1,RCbssBase,,
empty-32-32,0.8,0.1,8,10,2,RCbssEff,0.55273,1
empty-32-32,0.8,0.1,8,10,2,RCbssBase,,
empty-32-32,0.8,0.1,8,10,3,RCbssEff,0.61817,1
empty-32-32,0.8,0.1,8,10,3,RCbssBase,,
empty-32-32,0.8,0.1,8,10,4,RCbssEff,0.60199,1
empty-32-32,0.8,0.1,8,10,4,RCbssBase,55.31334,1210
empty-32-32,0.8,0.1,8,10,5,RCbssEff,0.5798,1
empty-32-32,0.8,0.1,8,10,5,RCbssBase,,
empty-32-32,0.8,0.1,8,10,6,RCbssEff,0.62573,1
empty-32-32,0.8,0.1,8,10,6,RCbssBase,22.67777,513
empty-32-32,0.8,0.1,8,10,7,RCbssEff,0.59305,1
empty-32-32,0.8,0.1,8,10,7,RCbssBase,,
empty-32-32,0.8,0.1,8,10,8,RCbssEff,0.58332,1
empty-32-32,0.8,0.1,8,10,8,RCbssBase,,
empty-32-32,0.8,0.1,8,10,9,RCbssEff,0.58539,1
empty-32-32,0.8,0.1,8,10,9,RCbssBase,,
empty-32-32,0.8,0.1,8,10,10,RCbssEff,0.56608,1
empty-32-32,0.8,0.1,8,10,10,RCbssBase,,
empty-32-32,0.8,0.1,8,10,11,RCbssEff,0.61308,1
empty-32-32,0.8,0.1,8,10,11,RCbssBase,,
empty-32-32,0.8,0.1,8,10,12,RCbssEff,0.60826,1
empty-32-32,0.8,0.1,8,10,12,RCbssBase,,
empty-32-32,0.8,0.1,8,10,13,RCbssEff,0.61467,1
empty-32-32,0.8,0.1,8,10,13,RCbssBase,,
empty-32-32,0.8,0.1,8,10,14,RCbssEff,0.59476,1
empty-32-32,0.8,0.1,8,10,14,RCbssBase,,
empty-32-32,0.8,0.1,8,10,15,RCbssEff,0.61465,1
empty-32-32,0.8,0.1,8,10,15,RCbssBase,,
empty-32-32,0.8,0.1,8,10,16,RCbssEff,0.61027,1
empty-32-32,0.8,0.1,8,10,16,RCbssBase,,
empty-32-32,0.8,0.1,8,10,17,RCbssEff,0.60944,1
empty-32-32,0.8,0.1,8,10,17,RCbssBase,,
empty-32-32,0.8,0.1,8,10,18,RCbssEff,0.57424,1
empty-32-32,0.8,0.1,8,10,18,RCbssBase,,
empty-32-32,0.8,0.1,8,10,19,RCbssEff,0.66746,1
empty-32-32,0.8,0.1,8,10,19,RCbssBase,,
empty-32-32,0.8,0.1,8,10,20,RCbssEff,0.62779,1
empty-32-32,0.8,0.1,8,10,20,RCbssBase,,
empty-32-32,0.8,0.1,8,16,1,RCbssEff,1.11043,1
empty-32-32,0.8,0.1,8,16,1,RCbssBase,,
empty-32-32,0.8,0.1,8,16,2,RCbssEff,2.54877,1
empty-32-32,0.8,0.1,8,16,2,RCbssBase,,
empty-32-32,0.8,0.1,8,16,3,RCbssEff,0.93245,1
empty-32-32,0.8,0.1,8,16,3,RCbssBase,,
empty-32-32,0.8,0.1,8,16,4,RCbssEff,0.95946,1
empty-32-32,0.8,0.1,8,16,4,RCbssBase,,
empty-32-32,0.8,0.1,8,16,5,RCbssEff,0.91087,1
empty-32-32,0.8,0.1,8,16,5,RCbssBase,,
empty-32-32,0.8,0.1,8,16,6,RCbssEff,0.9539,1
empty-32-32,0.8,0.1,8,16,6,RCbssBase,,
empty-32-32,0.8,0.1,8,16,7,RCbssEff,1.03008,1
empty-32-32,0.8,0.1,8,16,7,RCbssBase,,
empty-32-32,0.8,0.1,8,16,8,RCbssEff,0.93463,1
empty-32-32,0.8,0.1,8,16,8,RCbssBase,,
empty-32-32,0.8,0.1,8,16,9,RCbssEff,1.00015,1
empty-32-32,0.8,0.1,8,16,9,RCbssBase,,
empty-32-32,0.8,0.1,8,16,10,RCbssEff,1.1587,1
empty-32-32,0.8,0.1,8,16,10,RCbssBase,,
empty-32-32,0.8,0.1,8,16,11,RCbssEff,0.96907,1
empty-32-32,0.8,0.1,8,16,11,RCbssBase,,
empty-32-32,0.8,0.1,8,16,12,RCbssEff,0.94797,1
empty-32-32,0.8,0.1,8,16,12,RCbssBase,,
empty-32-32,0.8,0.1,8,16,13,RCbssEff,1.01852,1
empty-32-32,0.8,0.1,8,16,13,RCbssBase,,
empty-32-32,0.8,0.1,8,16,14,RCbssEff,0.90941,1
empty-32-32,0.8,0.1,8,16,14,RCbssBase,,
empty-32-32,0.8,0.1,8,16,15,RCbssEff,1.05264,1
empty-32-32,0.8,0.1,8,16,15,RCbssBase,,
empty-32-32,0.8,0.1,8,16,16,RCbssEff,0.98692,1
empty-32-32,0.8,0.1,8,16,16,RCbssBase,,
empty-32-32,0.8,0.1,8,16,17,RCbssEff,0.92805,1
empty-32-32,0.8,0.1,8,16,17,RCbssBase,,
empty-32-32,0.8,0.1,8,16,18,RCbssEff,0.97636,1
empty-32-32,0.8,0.1,8,16,18,RCbssBase,,
empty-32-32,0.8,0.1,8,16,19,RCbssEff,0.99166,1
empty-32-32,0.8,0.1,8,16,19,RCbssBase,,
empty-32-32,0.8,0.1,8,16,20,RCbssEff,0.89379,1
empty-32-32,0.8,0.1,8,16,20,RCbssBase,,
empty-32-32,0.8,0.1,8,20,1,RCbssEff,1.29575,1
empty-32-32,0.8,0.1,8,20,1,RCbssBase,,
empty-32-32,0.8,0.1,8,20,2,RCbssEff,1.3557,1
empty-32-32,0.8,0.1,8,20,2,RCbssBase,,
empty-32-32,0.8,0.1,8,20,3,RCbssEff,1.30684,1
empty-32-32,0.8,0.1,8,20,3,RCbssBase,,
empty-32-32,0.8,0.1,8,20,4,RCbssEff,1.21535,1
empty-32-32,0.8,0.1,8,20,4,RCbssBase,,
empty-32-32,0.8,0.1,8,20,5,RCbssEff,1.26397,1
empty-32-32,0.8,0.1,8,20,5,RCbssBase,,
empty-32-32,0.8,0.1,8,20,6,RCbssEff,1.33152,1
empty-32-32,0.8,0.1,8,20,6,RCbssBase,,
empty-32-32,0.8,0.1,8,20,7,RCbssEff,1.37529,1
empty-32-32,0.8,0.1,8,20,7,RCbssBase,,
empty-32-32,0.8,0.1,8,20,8,RCbssEff,1.26982,1
empty-32-32,0.8,0.1,8,20,8,RCbssBase,,
empty-32-32,0.8,0.1,8,20,9,RCbssEff,1.35258,1
empty-32-32,0.8,0.1,8,20,9,RCbssBase,,
empty-32-32,0.8,0.1,8,20,10,RCbssEff,1.25645,1
empty-32-32,0.8,0.1,8,20,10,RCbssBase,,
empty-32-32,0.8,0.1,8,20,11,RCbssEff,1.39054,1
empty-32-32,0.8,0.1,8,20,11,RCbssBase,,
empty-32-32,0.8,0.1,8,20,12,RCbssEff,1.25763,1
empty-32-32,0.8,0.1,8,20,12,RCbssBase,,
empty-32-32,0.8,0.1,8,20,13,RCbssEff,1.27655,1
empty-32-32,0.8,0.1,8,20,13,RCbssBase,,
empty-32-32,0.8,0.1,8,20,14,RCbssEff,1.22774,1
empty-32-32,0.8,0.1,8,20,14,RCbssBase,,
empty-32-32,0.8,0.1,8,20,15,RCbssEff,1.33157,1
empty-32-32,0.8,0.1,8,20,15,RCbssBase,,
empty-32-32,0.8,0.1,8,20,16,RCbssEff,1.29928,1
empty-32-32,0.8,0.1,8,20,16,RCbssBase,,
empty-32-32,0.8,0.1,8,20,17,RCbssEff,1.29701,1
empty-32-32,0.8,0.1,8,20,17,RCbssBase,,
empty-32-32,0.8,0.1,8,20,18,RCbssEff,1.24476,1
empty-32-32,0.8,0.1,8,20,18,RCbssBase,,
empty-32-32,0.8,0.1,8,20,19,RCbssEff,1.35099,1
empty-32-32,0.8,0.1,8,20,19,RCbssBase,,
empty-32-32,0.8,0.1,8,20,20,RCbssEff,1.4221,1
empty-32-32,0.8,0.1,8,20,20,RCbssBase,,
empty-32-32,0.8,0.1,8,30,1,RCbssEff,2.28613,1
empty-32-32,0.8,0.1,8,30,1,RCbssBase,,
empty-32-32,0.8,0.1,8,30,2,RCbssEff,2.37664,1
empty-32-32,0.8,0.1,8,30,2,RCbssBase,,
empty-32-32,0.8,0.1,8,30,3,RCbssEff,2.47043,1
empty-32-32,0.8,0.1,8,30,3,RCbssBase,,
empty-32-32,0.8,0.1,8,30,4,RCbssEff,2.46403,1
empty-32-32,0.8,0.1,8,30,4,RCbssBase,,
empty-32-32,0.8,0.1,8,30,5,RCbssEff,2.63723,1
empty-32-32,0.8,0.1,8,30,5,RCbssBase,,
empty-32-32,0.8,0.1,8,30,6,RCbssEff,2.4462,1
empty-32-32,0.8,0.1,8,30,6,RCbssBase,,
empty-32-32,0.8,0.1,8,30,7,RCbssEff,2.59824,1
empty-32-32,0.8,0.1,8,30,7,RCbssBase,,
empty-32-32,0.8,0.1,8,30,8,RCbssEff,2.52635,1
empty-32-32,0.8,0.1,8,30,8,RCbssBase,,
empty-32-32,0.8,0.1,8,30,9,RCbssEff,2.20858,1
empty-32-32,0.8,0.1,8,30,9,RCbssBase,,
empty-32-32,0.8,0.1,8,30,10,RCbssEff,2.39916,1
empty-32-32,0.8,0.1,8,30,10,RCbssBase,,
empty-32-32,0.8,0.1,8,30,11,RCbssEff,2.28556,1
empty-32-32,0.8,0.1,8,30,11,RCbssBase,,
empty-32-32,0.8,0.1,8,30,12,RCbssEff,2.33879,1
empty-32-32,0.8,0.1,8,30,12,RCbssBase,,
empty-32-32,0.8,0.1,8,30,13,RCbssEff,3.5505,1
empty-32-32,0.8,0.1,8,30,13,RCbssBase,,
empty-32-32,0.8,0.1,8,30,14,RCbssEff,3.38876,1
empty-32-32,0.8,0.1,8,30,14,RCbssBase,,
empty-32-32,0.8,0.1,8,30,15,RCbssEff,3.06878,1
empty-32-32,0.8,0.1,8,30,15,RCbssBase,,
empty-32-32,0.8,0.1,8,30,16,RCbssEff,2.48909,1
empty-32-32,0.8,0.1,8,30,16,RCbssBase,,
empty-32-32,0.8,0.1,8,30,17,RCbssEff,2.47577,1
empty-32-32,0.8,0.1,8,30,17,RCbssBase,,
empty-32-32,0.8,0.1,8,30,18,RCbssEff,2.26776,1
empty-32-32,0.8,0.1,8,30,18,RCbssBase,,
empty-32-32,0.8,0.1,8,30,19,RCbssEff,2.43722,1
empty-32-32,0.8,0.1,8,30,19,RCbssBase,,
empty-32-32,0.8,0.1,8,30,20,RCbssEff,2.56359,1
empty-32-32,0.8,0.1,8,30,20,RCbssBase,,
empty-32-32,0.8,0.1,8,40,1,RCbssEff,3.89247,1
empty-32-32,0.8,0.1,8,40,1,RCbssBase,,
empty-32-32,0.8,0.1,8,40,2,RCbssEff,4.17605,1
empty-32-32,0.8,0.1,8,40,2,RCbssBase,,
empty-32-32,0.8,0.1,8,40,3,RCbssEff,4.08378,1
empty-32-32,0.8,0.1,8,40,3,RCbssBase,,
empty-32-32,0.8,0.1,8,40,4,RCbssEff,3.8999,1
empty-32-32,0.8,0.1,8,40,4,RCbssBase,,
empty-32-32,0.8,0.1,8,40,5,RCbssEff,3.45937,1
empty-32-32,0.8,0.1,8,40,5,RCbssBase,,
empty-32-32,0.8,0.1,8,40,6,RCbssEff,3.87815,1
empty-32-32,0.8,0.1,8,40,6,RCbssBase,,
empty-32-32,0.8,0.1,8,40,7,RCbssEff,5.31355,1
empty-32-32,0.8,0.1,8,40,7,RCbssBase,,
empty-32-32,0.8,0.1,8,40,8,RCbssEff,4.06849,1
empty-32-32,0.8,0.1,8,40,8,RCbssBase,,
empty-32-32,0.8,0.1,8,40,9,RCbssEff,3.82561,1
empty-32-32,0.8,0.1,8,40,9,RCbssBase,,
empty-32-32,0.8,0.1,8,40,10,RCbssEff,4.22045,1
empty-32-32,0.8,0.1,8,40,10,RCbssBase,,
empty-32-32,0.8,0.1,8,40,11,RCbssEff,3.71584,1
empty-32-32,0.8,0.1,8,40,11,RCbssBase,,
empty-32-32,0.8,0.1,8,40,12,RCbssEff,4.0326,1
empty-32-32,0.8,0.1,8,40,12,RCbssBase,,
empty-32-32,0.8,0.1,8,40,13,RCbssEff,3.93735,1
empty-32-32,0.8,0.1,8,40,13,RCbssBase,,
empty-32-32,0.8,0.1,8,40,14,RCbssEff,3.8563,1
empty-32-32,0.8,0.1,8,40,14,RCbssBase,,
empty-32-32,0.8,0.1,8,40,15,RCbssEff,4.27015,1
empty-32-32,0.8,0.1,8,40,15,RCbssBase,,
empty-32-32,0.8,0.1,8,40,16,RCbssEff,4.75416,1
empty-32-32,0.8,0.1,8,40,16,RCbssBase,,
empty-32-32,0.8,0.1,8,40,17,RCbssEff,4.09354,1
empty-32-32,0.8,0.1,8,40,17,RCbssBase,,
empty-32-32,0.8,0.1,8,40,18,RCbssEff,4.32513,1
empty-32-32,0.8,0.1,8,40,18,RCbssBase,,
empty-32-32,0.8,0.1,8,40,19,RCbssEff,4.33653,1
empty-32-32,0.8,0.1,8,40,19,RCbssBase,,
empty-32-32,0.8,0.1,8,40,20,RCbssEff,3.79048,1
empty-32-32,0.8,0.1,8,40,20,RCbssBase,,
empty-32-32,0.8,0.1,8,50,1,RCbssEff,5.58855,1
empty-32-32,0.8,0.1,8,50,1,RCbssBase,,
empty-32-32,0.8,0.1,8,50,2,RCbssEff,5.71066,1
empty-32-32,0.8,0.1,8,50,2,RCbssBase,,
empty-32-32,0.8,0.1,8,50,3,RCbssEff,6.00626,1
empty-32-32,0.8,0.1,8,50,3,RCbssBase,,
empty-32-32,0.8,0.1,8,50,4,RCbssEff,5.74723,1
empty-32-32,0.8,0.1,8,50,4,RCbssBase,,
empty-32-32,0.8,0.1,8,50,5,RCbssEff,5.87783,1
empty-32-32,0.8,0.1,8,50,5,RCbssBase,,
empty-32-32,0.8,0.1,8,50,6,RCbssEff,5.6639,1
empty-32-32,0.8,0.1,8,50,6,RCbssBase,,
empty-32-32,0.8,0.1,8,50,7,RCbssEff,6.27912,1
empty-32-32,0.8,0.1,8,50,7,RCbssBase,,
empty-32-32,0.8,0.1,8,50,8,RCbssEff,5.91198,1
empty-32-32,0.8,0.1,8,50,8,RCbssBase,,
empty-32-32,0.8,0.1,8,50,9,RCbssEff,5.30324,1
empty-32-32,0.8,0.1,8,50,9,RCbssBase,,
empty-32-32,0.8,0.1,8,50,10,RCbssEff,5.38584,1
empty-32-32,0.8,0.1,8,50,10,RCbssBase,,
empty-32-32,0.8,0.1,8,50,11,RCbssEff,5.68407,1
empty-32-32,0.8,0.1,8,50,11,RCbssBase,,
empty-32-32,0.8,0.1,8,50,12,RCbssEff,5.57673,1
empty-32-32,0.8,0.1,8,50,12,RCbssBase,,
empty-32-32,0.8,0.1,8,50,13,RCbssEff,5.49396,1
empty-32-32,0.8,0.1,8,50,13,RCbssBase,,
empty-32-32,0.8,0.1,8,50,14,RCbssEff,5.80132,1
empty-32-32,0.8,0.1,8,50,14,RCbssBase,,
empty-32-32,0.8,0.1,8,50,15,RCbssEff,5.61353,1
empty-32-32,0.8,0.1,8,50,15,RCbssBase,,
empty-32-32,0.8,0.1,8,50,16,RCbssEff,6.37047,1
empty-32-32,0.8,0.1,8,50,16,RCbssBase,,
empty-32-32,0.8,0.1,8,50,17,RCbssEff,5.93451,1
empty-32-32,0.8,0.1,8,50,17,RCbssBase,,
empty-32-32,0.8,0.1,8,50,18,RCbssEff,6.22902,1
empty-32-32,0.8,0.1,8,50,18,RCbssBase,,
